ticker,,Open,High,Low,Close,Adj Close,Volume,returns_1,returns_2,returns_5,returns_10,returns_21,reward,STOCH,ULTOSC,RSI,MACD,ATR,sent_content_news,sent_title_news,count_news,sent_content_opinions,sent_title_opinions,count_opinions,replyCount_keywords,retweetCount_keywords,likeCount_keywords,tweetCount_keywords,sent_tweeteval_keywords,sent_finbert_keywords,replyCount_cashtags,retweetCount_cashtags,likeCount_cashtags,tweetCount_cashtags,sent_tweeteval_cashtags,sent_finbert_cashtags
AAPL,RSI,-0.030404060147972194,-0.029671081979969198,-0.02676370346492194,-0.026054005688476,-0.025766866876085773,-0.0935589681386546,0.2248025447251577,0.45000902237080787,0.7090890248321781,0.41591261407570435,0.18557039294426386,0.2248025447251577,-0.49734859012248206,0.4532259022806338,1.0,-0.10981674382965685,-0.04535187238762888,0.0474535091034736,0.042620853457348486,-0.08140213092190728,0.15276439635657343,0.0923528549558041,-0.00976317213280479,-0.03454605380003634,-0.017911709939222965,-0.023295092775588333,-0.00958328505558726,-0.016487862655596323,-0.004178928870326791,-0.018597462544213603,-0.01711298646399921,-0.007370141587195489,0.003146798188672555,0.1269482760347414,0.1192440645411606
AAPL,MACD,0.3703849964145202,0.3689525851268868,0.37003174483043266,0.36895558076025387,0.36735174983737373,-0.16674131127698205,0.005509716084259446,0.024156100870003156,0.12494924925864376,0.3419338550908522,0.6796591005564091,0.005509716084259446,0.10256465439118796,0.27034167283497074,-0.10981674382965685,1.0,0.18478883936952759,0.042820929774643274,0.02932840147622196,0.1756914057737093,0.13587462253276333,0.10610337882131146,-0.06183979960850697,0.2521167758720198,0.25505341014734856,0.23966811585353776,0.2665371559022785,0.024813173559887023,0.18606743969683828,0.2628830701639446,0.19829668036624173,0.26694796695251843,0.29137119571542286,0.013432704660022967,0.08606523624720376
AAPL,ATR,0.8897097791443391,0.892005510811527,0.8865449075945255,0.8891160600174033,0.8895808243107972,-0.0881772267761549,-0.002387524329043442,-0.0070605390976098996,-0.026574491988354588,-0.04388372225808702,-0.05268721402489027,-0.002387524329043442,-0.006666955143829943,-0.07327612262294138,-0.04535187238762888,0.18478883936952759,1.0,-0.09408386634822857,-0.06951090348566986,0.40186694189471156,-0.07788326541580902,0.016403070090594187,-0.11482142877053995,0.5721380671409471,0.3443580847530211,0.43685838862859605,0.4933463887759091,-0.0446793905747315,0.24827184317111275,0.6115668282116399,0.39598055001030835,0.6008214128515695,0.6340564084270015,-0.1724697061419405,0.034087631624553714
AAPL,sent_content_news,-0.02201355942699294,-0.021969958093385717,-0.018563732877885937,-0.017928267326053553,-0.019051004099843845,-0.14138016779026497,0.2626822138175985,0.2222208454446457,0.15016286263671996,0.16516957014299996,0.13230444106261174,0.2626822138175985,-0.10098863575952806,0.14291241801394286,0.0474535091034736,0.042820929774643274,-0.09408386634822857,1.0,0.5659662044750403,-0.049459443400373344,0.1476486829524828,0.10143329353518732,-0.00441797022787945,-0.0451482836608465,-0.056498166869658646,-0.06539053591215647,-0.05272904488525692,0.014301881091964024,-0.03821037973136368,-0.04284827886966966,-0.04878079482131108,-0.03591017794182582,-0.051459184191808865,0.12736225019679875,0.10955506065462137
AAPL,sent_title_news,-0.031424537193368206,-0.030648357653065776,-0.028596254997637703,-0.027184586347901545,-0.027724254855873702,-0.09690968638073634,0.2630005982999263,0.2058619613635499,0.15157246179395248,0.14336578040722267,0.1214511314193912,0.2630005982999263,-0.08301819452033805,0.1154745353362198,0.042620853457348486,0.02932840147622196,-0.06951090348566986,0.5659662044750403,1.0,-0.04147885401660446,0.12040522924237516,0.11321093560389188,-0.0011040371628134522,-0.031214983610119068,-0.03864230565846791,-0.05652350447743026,-0.04185044335929856,0.027589146476010268,-0.006759792979384978,-0.026625346484773358,-0.01931197342224253,-0.029357340062685398,-0.02692181965170281,0.1289696587363904,0.11787840804269635
AAPL,count_news,0.4127909902697345,0.41473594988546275,0.411111848170872,0.4133933005725595,0.4136427370968685,0.08642832802716241,0.0002559656260447743,-0.01264583088646612,-0.02361430303977434,-0.021300226575435597,0.00337033841600865,0.0002559656260447743,0.029855832537661928,-0.008667593706083459,-0.08140213092190728,0.1756914057737093,0.40186694189471156,-0.049459443400373344,-0.04147885401660446,1.0,-0.03459891736671299,0.004473700318325992,0.16157187297703907,0.33902087562971533,0.277290030936487,0.32296122814019496,0.38608560538740755,-0.07236145758751311,0.10237565827499809,0.49823311698871986,0.4471420756368264,0.46955320535718664,0.5626879155813613,-0.08125557901159798,0.02568097956913263
AAPL,sent_content_opinions,-0.0046416247415372825,-0.005526489151575753,-0.00216063253617098,-0.0030043318735591138,-0.0029009107296243015,-0.19290808299694306,0.09376736580085679,0.18678492099376717,0.19659570577225366,0.20270634756191008,0.2385391222255019,0.09376736580085679,-0.08238055504936564,0.22330994345140232,0.15276439635657343,0.13587462253276333,-0.07788326541580902,0.1476486829524828,0.12040522924237516,-0.03459891736671299,1.0,0.41700133103933545,0.1658942239301657,-0.04588672216414529,-0.0018837184915691,-0.013327082254303527,-0.004896957670684546,-0.0364037491509222,0.004768685225945298,-0.06238960862427102,-0.06005542990727239,-0.06401502464702594,-0.06695787086847693,0.09222690399855706,0.12646067768569436
AAPL,sent_title_opinions,0.053579386072717505,0.05371930679806622,0.054915814007712775,0.055496841062262776,0.05549004146186784,-0.11470543852159579,0.10421906649982068,0.13181820041986012,0.13494710163064927,0.13168980207876133,0.1396869442613035,0.10421906649982068,-0.05138067979587157,0.14721025048835965,0.0923528549558041,0.10610337882131146,0.016403070090594187,0.10143329353518732,0.11321093560389188,0.004473700318325992,0.41700133103933545,1.0,0.11854477824980011,0.03631579044630181,0.04661395631162993,0.049819111865795934,0.05582951355536795,-0.010896357047496806,0.04326593014444722,-0.004846594157805827,-0.004121681521506902,-0.0013622733313234335,0.014160396475159808,0.06392405284217931,0.06088051283702662
AAPL,count_opinions,-0.12434141118709649,-0.12377602424565469,-0.12428694152853971,-0.1239907695499244,-0.12283372507447991,0.0297616213921906,-0.0034421343435437402,-0.0001827536438701611,-0.015763319235449047,-0.04511876331150876,-0.043533986627939,-0.0034421343435437402,0.004248367543989966,0.007118349490963187,-0.00976317213280479,-0.06183979960850697,-0.11482142877053995,-0.00441797022787945,-0.0011040371628134522,0.16157187297703907,0.1658942239301657,0.11854477824980011,1.0,-0.03724426102284519,0.03690860131419511,0.03404656981915599,0.05399995095180697,-0.08560713873045303,-0.08183069327851901,-0.034462203371154944,0.03597619746394109,-0.04275003576071582,-0.008458227728360433,0.01970980143018146,0.07273166802118572
AAPL,replyCount_keywords,0.6423438598397289,0.6435028905030492,0.642661991834153,0.6436237074683916,0.6442524964026463,-0.15358403276376803,0.02453044260040172,0.018982404099959802,0.03519437147234354,0.059044344840248036,0.09694226127474366,0.02453044260040172,0.007135414807183826,0.02770275389610501,-0.03454605380003634,0.2521167758720198,0.5721380671409471,-0.0451482836608465,-0.031214983610119068,0.33902087562971533,-0.04588672216414529,0.03631579044630181,-0.03724426102284519,1.0,0.6991392757285012,0.7254399158120685,0.7685427378890343,0.0286000984667382,0.2288398417275885,0.5818331461848513,0.417746487477023,0.5696110965924222,0.5781539980874598,-0.1154389624653308,0.018350215922012744
AAPL,retweetCount_keywords,0.3779507817833867,0.379763077560838,0.37827470470647023,0.37977003320874997,0.38052268080217383,-0.05219337134057419,0.04549050006825742,0.03134505248059555,0.05960563374481339,0.10313083044225159,0.15740043007631133,0.04549050006825742,0.040329399055706476,0.05684983623292652,-0.017911709939222965,0.25505341014734856,0.3443580847530211,-0.056498166869658646,-0.03864230565846791,0.277290030936487,-0.0018837184915691,0.04661395631162993,0.03690860131419511,0.6991392757285012,1.0,0.9542703360934659,0.8391756018655431,0.028392109551709437,0.2924959769912131,0.3801148843447055,0.3062041110550567,0.3659039134502527,0.40870466635772684,-0.0909967385011828,0.00647625357281329
AAPL,likeCount_keywords,0.4530678760191364,0.4550728828201654,0.4531710272526049,0.45485922781586924,0.4559634155251119,-0.07674675640275357,0.043388274545204324,0.034864842340950795,0.054911421513614674,0.09247110243767692,0.13861027065629167,0.043388274545204324,0.03853593252026389,0.051051318379488765,-0.023295092775588333,0.23966811585353776,0.43685838862859605,-0.06539053591215647,-0.05652350447743026,0.32296122814019496,-0.013327082254303527,0.049819111865795934,0.03404656981915599,0.7254399158120685,0.9542703360934659,1.0,0.8998084363962352,-0.027103336502692924,0.25356933259916864,0.43360828369521387,0.32195483974935907,0.41894980041655255,0.46719492169897764,-0.11343839461542599,0.008327624969570653
AAPL,tweetCount_keywords,0.5099267689683653,0.5119181852976569,0.5098618571556904,0.511800615259375,0.5131958549715422,-0.0993740642347377,0.04885994718185203,0.040890374801832496,0.07589963799223579,0.10637891083050323,0.14235058294736508,0.04885994718185203,0.018223371672738083,0.06173135905433496,-0.00958328505558726,0.2665371559022785,0.4933463887759091,-0.05272904488525692,-0.04185044335929856,0.38608560538740755,-0.004896957670684546,0.05582951355536795,0.05399995095180697,0.7685427378890343,0.8391756018655431,0.8998084363962352,1.0,0.011143338536078828,0.3177264333491834,0.4864642871273792,0.36638448933536505,0.4662548640881089,0.5349716242743142,-0.10792610625551965,0.02790598057123462
AAPL,sent_tweeteval_keywords,-0.03165136187468224,-0.03215790413325289,-0.032404463958723526,-0.032578859253564046,-0.03382511573315645,0.07984693504604337,-0.02648673842076891,-0.030368554639631593,0.006698937655160729,0.024063229112605763,0.030731393370290808,-0.02648673842076891,0.04772467120858602,0.003387224372190499,-0.016487862655596323,0.024813173559887023,-0.0446793905747315,0.014301881091964024,0.027589146476010268,-0.07236145758751311,-0.0364037491509222,-0.010896357047496806,-0.08560713873045303,0.0286000984667382,0.028392109551709437,-0.027103336502692924,0.011143338536078828,1.0,0.570237368853644,-0.015151884891722837,0.011459831288863393,-0.01174074305119653,-0.014799681705018502,0.04958412850971142,-0.02071241382885053
AAPL,sent_finbert_keywords,0.250646615957226,0.25106623879590906,0.24963161010159346,0.25024276318582533,0.2505389193300561,-0.04237350666654052,-0.00030926745733896976,-0.009080001069168007,0.039798369319350435,0.09125597941943427,0.1299532348329205,-0.00030926745733896976,0.054596796038298596,0.05875881636926806,-0.004178928870326791,0.18606743969683828,0.24827184317111275,-0.03821037973136368,-0.006759792979384978,0.10237565827499809,0.004768685225945298,0.04326593014444722,-0.08183069327851901,0.2288398417275885,0.2924959769912131,0.25356933259916864,0.3177264333491834,0.570237368853644,1.0,0.15504868829809743,0.1186483290145027,0.15523299683355904,0.17538712285401467,-0.03502486748475449,0.008599652724751727
AAPL,replyCount_cashtags,0.6683054268043809,0.6712278448351041,0.6670904999192016,0.6701581146316867,0.6698355028519702,-0.043812250787528706,0.05886871158229482,0.06409815081596046,0.06819920034518537,0.06368109950966032,0.08632007613385242,0.05886871158229482,0.0015148111076093167,0.022193273463682762,-0.018597462544213603,0.2628830701639446,0.6115668282116399,-0.04284827886966966,-0.026625346484773358,0.49823311698871986,-0.06238960862427102,-0.004846594157805827,-0.034462203371154944,0.5818331461848513,0.3801148843447055,0.43360828369521387,0.4864642871273792,-0.015151884891722837,0.15504868829809743,1.0,0.7467650460866166,0.9354092804322867,0.921186379796551,-0.09632818808002139,0.046977299652976326
AAPL,retweetCount_cashtags,0.4318663971835511,0.4339499225986718,0.43055309433012834,0.4334340987546054,0.432696010094987,0.07153912828558195,0.047323233877749046,0.0550782361345881,0.05433050073707144,0.04336680455940127,0.06373308616157754,0.047323233877749046,-0.006897297025247014,0.016301721923534854,-0.01711298646399921,0.19829668036624173,0.39598055001030835,-0.04878079482131108,-0.01931197342224253,0.4471420756368264,-0.06005542990727239,-0.004121681521506902,0.03597619746394109,0.417746487477023,0.3062041110550567,0.32195483974935907,0.36638448933536505,0.011459831288863393,0.1186483290145027,0.7467650460866166,1.0,0.7924329498577662,0.7351955463795976,-0.021315965998609594,0.06399309395746867
AAPL,likeCount_cashtags,0.6677542991315484,0.6703286115423623,0.6664968869431281,0.6694055780930684,0.6690108957091597,-0.06970165804916706,0.056120409014560446,0.06718665315135897,0.08282055950001939,0.07399298508802757,0.08805497763618572,0.056120409014560446,-0.0015535791851986858,0.028832457342031995,-0.007370141587195489,0.26694796695251843,0.6008214128515695,-0.03591017794182582,-0.029357340062685398,0.46955320535718664,-0.06401502464702594,-0.0013622733313234335,-0.04275003576071582,0.5696110965924222,0.3659039134502527,0.41894980041655255,0.4662548640881089,-0.01174074305119653,0.15523299683355904,0.9354092804322867,0.7924329498577662,1.0,0.8946657618215961,-0.09248066665973569,0.058893585482839156
AAPL,tweetCount_cashtags,0.6712612252694855,0.6752585091829453,0.6696200536588204,0.6738425072025137,0.6736025803297123,0.01721968553527596,0.0875434719590797,0.1051308385578799,0.09209940877711074,0.08332873355655351,0.1094488593331948,0.0875434719590797,-0.028074532741161888,0.043507054382257,0.003146798188672555,0.29137119571542286,0.6340564084270015,-0.051459184191808865,-0.02692181965170281,0.5626879155813613,-0.06695787086847693,0.014160396475159808,-0.008458227728360433,0.5781539980874598,0.40870466635772684,0.46719492169897764,0.5349716242743142,-0.014799681705018502,0.17538712285401467,0.921186379796551,0.7351955463795976,0.8946657618215961,1.0,-0.08474693779014468,0.0685796621072763
